Latitude,Longitude,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
40.5575,-74.285,46,Good,1,Good,29,Good,9,Good,46,Good
35.2891667,-81.43861109999999,46,Good,1,Good,29,Good,9,Good,46,Good
33.0252778,-80.1291667,46,Good,1,Good,29,Good,9,Good,46,Good
38.6580556,-77.25,46,Good,1,Good,29,Good,9,Good,46,Good
33.166667,130.4,49,Good,1,Good,49,Good,0,Good,36,Good
37.85,140.6,49,Good,1,Good,49,Good,0,Good,36,Good
50.373365,129.11386000000002,33,Good,1,Good,33,Good,0,Good,26,Good
53.816667,55.3,33,Good,1,Good,33,Good,0,Good,26,Good
47.957222,135.113056,33,Good,1,Good,33,Good,0,Good,26,Good
54.3433,72.46300000000001,33,Good,1,Good,33,Good,0,Good,26,Good
50.898611,58.68666700000001,33,Good,1,Good,33,Good,0,Good,26,Good
20.033333,74.483333,134,Unhealthy for Sensitive Groups,1,Good,31,Good,0,Good,134,Unhealthy for Sensitive Groups
44.044444,42.860556,45,Good,1,Good,39,Good,1,Good,45,Good
46.7055,38.2739,39,Good,1,Good,39,Good,1,Good,22,Good
30.358426,118.339607,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
27.903256,120.359676,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
28.364732,115.356863,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
32.651389,119.6325,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
41.458809,126.235311,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
25.98,117.364167,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
45.335833,131.470833,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
38.198889,114.5375,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
25.870556,112.076111,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
29.877309000000004,114.270194,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
21.568611,109.67888899999998,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
26.9,105.4,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
40.571143,122.491985,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
45.816667,121.666667,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
31.781135,121.32915,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
35.56,112.472222,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
37.5575,118.734722,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
34.205677,108.52559,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
23.17783,112.688299,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
19.455111,108.920193,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
27.421827,102.506282,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
29.166667,106.011389,83,Moderate,3,Good,64,Moderate,2,Good,83,Moderate
19.866667,-100.816667,46,Good,1,Good,11,Good,2,Good,46,Good
25.9402778,-80.2458333,120,Unhealthy for Sensitive Groups,3,Good,8,Good,17,Good,120,Unhealthy for Sensitive Groups
-8.233333,-35.45,49,Good,1,Good,13,Good,4,Good,49,Good
19.523306,100.3,30,Good,0,Good,25,Good,0,Good,30,Good
40.5041667,20.2272222,59,Moderate,1,Good,40,Good,1,Good,59,Moderate
-3.8,102.266667,75,Moderate,2,Good,37,Good,0,Good,75,Moderate
-0.9277,122.8835,15,Good,0,Good,15,Good,0,Good,5,Good
-1.166007,136.09717,15,Good,0,Good,15,Good,0,Good,5,Good
46.721667,131.139444,50,Good,1,Good,41,Good,0,Good,50,Good
38.8555556,-76.9697222,45,Good,1,Good,45,Good,3,Good,33,Good
41.4169444,-81.60611109999999,45,Good,1,Good,45,Good,3,Good,33,Good
-5.933333,-40.966667,41,Good,1,Good,16,Good,4,Good,41,Good
-8.366667,-35.233333,41,Good,1,Good,16,Good,4,Good,41,Good
35.1308333,-91.8797222,32,Good,1,Good,32,Good,6,Good,30,Good
34.733611100000005,-115.2441667,32,Good,1,Good,32,Good,6,Good,30,Good
41.3533333,-72.39111109999999,32,Good,1,Good,32,Good,6,Good,30,Good
33.7888889,-83.39583329999999,32,Good,1,Good,32,Good,6,Good,30,Good
41.1772222,-88.1855556,32,Good,1,Good,32,Good,6,Good,30,Good
40.833611100000006,-95.3080556,32,Good,1,Good,32,Good,6,Good,30,Good
39.3091667,-76.47527779999999,32,Good,1,Good,32,Good,6,Good,30,Good
42.6319444,-70.7833333,32,Good,1,Good,32,Good,6,Good,30,Good
34.3297222,-90.2747222,32,Good,1,Good,32,Good,6,Good,30,Good
36.8125,-89.86138890000001,32,Good,1,Good,32,Good,6,Good,30,Good
48.2780556,-113.6116667,32,Good,1,Good,32,Good,6,Good,30,Good
44.31,-73.3530556,32,Good,1,Good,32,Good,6,Good,30,Good
36.2466667,-77.9569444,32,Good,1,Good,32,Good,6,Good,30,Good
48.1225,-98.7455556,32,Good,1,Good,32,Good,6,Good,30,Good
38.4972222,-82.5166667,32,Good,1,Good,32,Good,6,Good,30,Good
46.8041667,-123.0052778,32,Good,1,Good,32,Good,6,Good,30,Good
22.183333,-102.033333,18,Good,0,Good,18,Good,0,Good,8,Good
30.516667,-115.933333,18,Good,0,Good,18,Good,0,Good,8,Good
17.916667,-90.8,18,Good,0,Good,18,Good,0,Good,8,Good
15.166667000000002,-92.55,18,Good,0,Good,18,Good,0,Good,8,Good
29.1,-107.05,18,Good,0,Good,18,Good,0,Good,8,Good
25.75,-103.183333,18,Good,0,Good,18,Good,0,Good,8,Good
25.3,-104.0,18,Good,0,Good,18,Good,0,Good,8,Good
21.0625,-101.584722,18,Good,0,Good,18,Good,0,Good,8,Good
17.0,-100.075,18,Good,0,Good,18,Good,0,Good,8,Good
19.65,-98.466667,18,Good,0,Good,18,Good,0,Good,8,Good
19.033333,-103.466667,18,Good,0,Good,18,Good,0,Good,8,Good
19.825,-99.1325,18,Good,0,Good,18,Good,0,Good,8,Good
17.958333,-102.2,18,Good,0,Good,18,Good,0,Good,8,Good
22.210278,-105.249722,18,Good,0,Good,18,Good,0,Good,8,Good
16.7325,-94.859167,18,Good,0,Good,18,Good,0,Good,8,Good
18.691667,-88.854167,18,Good,0,Good,18,Good,0,Good,8,Good
25.6,-108.966667,18,Good,0,Good,18,Good,0,Good,8,Good
28.316667,-110.583333,18,Good,0,Good,18,Good,0,Good,8,Good
17.545833,-92.8,18,Good,0,Good,18,Good,0,Good,8,Good
22.4,-98.75,18,Good,0,Good,18,Good,0,Good,8,Good
19.357778,-97.9875,18,Good,0,Good,18,Good,0,Good,8,Good
17.65,-95.1,18,Good,0,Good,18,Good,0,Good,8,Good
20.045833,-89.079167,18,Good,0,Good,18,Good,0,Good,8,Good
22.2,-103.016667,18,Good,0,Good,18,Good,0,Good,8,Good
,,32,Good,1,Good,22,Good,2,Good,32,Good
43.55,10.316667,46,Good,1,Good,46,Good,1,Good,22,Good
63.316667,30.016667,32,Good,1,Good,32,Good,0,Good,27,Good
48.3333333,19.6666667,57,Moderate,1,Good,37,Good,0,Good,57,Moderate
48.591172,6.495426,38,Good,1,Good,23,Good,3,Good,38,Good
-8.3833333,36.6666667,33,Good,0,Good,12,Good,0,Good,33,Good
-23.322628,-46.586935,180,Unhealthy,9,Good,0,Good,27,Good,180,Unhealthy
9.766667,78.666667,61,Moderate,1,Good,34,Good,0,Good,61,Moderate
1.1,36.7,60,Moderate,1,Good,14,Good,1,Good,60,Moderate
35.2511111,-91.0933333,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
33.9138889,-118.1830556,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
32.978055600000005,-83.5258333,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
48.2013889,-116.6913889,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
40.6127778,-89.4591667,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
39.7630556,-86.93638890000001,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
44.5513889,-94.9841667,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
32.3536111,-89.6544444,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
39.3194444,-93.8605556,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
43.328055600000006,-77.9955556,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
39.6733333,-80.95,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
39.9097222,-75.32388890000001,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
33.725,-102.7588889,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
41.9391667,-111.9472222,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
46.5586111,-122.2738889,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
43.2005556,-108.7738889,64,Moderate,2,Good,14,Good,13,Good,64,Moderate
15.366667,-92.233333,72,Moderate,2,Good,12,Good,7,Good,72,Moderate
53.86666700000001,21.3,39,Good,1,Good,39,Good,0,Good,15,Good
-6.5559,110.6701,55,Moderate,1,Good,41,Good,0,Good,55,Moderate
-7.6486,111.7331,55,Moderate,1,Good,41,Good,0,Good,55,Moderate
-8.6188,121.2369,55,Moderate,1,Good,41,Good,0,Good,55,Moderate
-6.463611,108.3925,55,Moderate,1,Good,41,Good,0,Good,55,Moderate
35.706111,139.55944399999998,70,Moderate,1,Good,70,Moderate,3,Good,46,Good
51.232394,20.11878,35,Good,1,Good,24,Good,3,Good,35,Good
52.229526,18.059338,35,Good,1,Good,24,Good,3,Good,35,Good
52.92174,14.863315,35,Good,1,Good,24,Good,3,Good,35,Good
24.3,87.81666700000001,197,Unhealthy,2,Good,99,Moderate,3,Good,197,Unhealthy
56.6709,124.6491,36,Good,1,Good,32,Good,0,Good,36,Good
50.917304,5.886024,31,Good,1,Good,25,Good,3,Good,31,Good
32.2652778,-86.0038889,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
40.4797222,-104.4972222,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
33.2108333,-82.3077778,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
37.9675,-89.37388890000001,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
40.388611100000006,-85.4994444,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
38.8161111,-75.9530556,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
31.7958333,-89.2180556,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
36.7591667,-89.5866667,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
45.6277778,-111.0836111,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
40.15694439999999,-74.2577778,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
35.1166667,-80.7238889,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
40.1016667,-75.6597222,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
29.4991667,-96.3225,67,Moderate,2,Good,11,Good,19,Good,67,Moderate
48.545699,2.653562,34,Good,1,Good,26,Good,3,Good,34,Good
49.035849,1.625545,35,Good,0,Good,26,Good,2,Good,35,Good
50.401157,2.86246,35,Good,0,Good,26,Good,2,Good,35,Good
49.897066,1.949144,35,Good,0,Good,26,Good,2,Good,35,Good
-20.866667,-45.333333,60,Moderate,1,Good,5,Good,5,Good,60,Moderate
-21.466667,-47.016667,60,Moderate,1,Good,5,Good,5,Good,60,Moderate
,,42,Good,1,Good,25,Good,2,Good,42,Good
-8.34,-72.741389,33,Good,1,Good,4,Good,0,Good,33,Good
-3.375833,-62.636667,33,Good,1,Good,4,Good,0,Good,33,Good
-11.266667,-38.566667,33,Good,1,Good,4,Good,0,Good,33,Good
-3.933333,-38.85,33,Good,1,Good,4,Good,0,Good,33,Good
-2.466667,-44.816667,33,Good,1,Good,4,Good,0,Good,33,Good
-18.866667,-48.866667,33,Good,1,Good,4,Good,0,Good,33,Good
-2.016667,-54.066667,33,Good,1,Good,4,Good,0,Good,33,Good
-7.216667,-36.05,33,Good,1,Good,4,Good,0,Good,33,Good
-24.216667,-50.45,33,Good,1,Good,4,Good,0,Good,33,Good
-10.083333,-45.533333,33,Good,1,Good,4,Good,0,Good,33,Good
-20.933333,-41.816667,33,Good,1,Good,4,Good,0,Good,33,Good
-5.889722,-36.301389,33,Good,1,Good,4,Good,0,Good,33,Good
-27.583333000000003,-52.466667,33,Good,1,Good,4,Good,0,Good,33,Good
-9.533333,-63.533333,33,Good,1,Good,4,Good,0,Good,33,Good
2.216667,-60.933333,33,Good,1,Good,4,Good,0,Good,33,Good
-27.3,-50.433333000000005,33,Good,1,Good,4,Good,0,Good,33,Good
-20.333333,-47.816667,33,Good,1,Good,4,Good,0,Good,33,Good
-10.033333,-37.55,33,Good,1,Good,4,Good,0,Good,33,Good
-7.666666999999999,-38.75,33,Good,1,Good,4,Good,0,Good,33,Good
-12.775,-47.256111,33,Good,1,Good,4,Good,0,Good,33,Good
45.316667,11.766667,67,Moderate,2,Good,24,Good,8,Good,67,Moderate
50.633333,5.8,39,Good,1,Good,22,Good,5,Good,39,Good
27.620266,114.392921,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
26.795141,120.043653,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
27.11,109.995556,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
22.070278,107.19611100000002,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
27.9,107.1,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
25.932778,101.873333,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
30.672293,105.446767,76,Moderate,2,Good,65,Moderate,1,Good,76,Moderate
48.55,51.783333,36,Good,1,Good,36,Good,0,Good,26,Good
-23.816667,-54.583333,166,Unhealthy,8,Good,0,Good,18,Good,166,Unhealthy
-23.033333,-44.15,166,Unhealthy,8,Good,0,Good,18,Good,166,Unhealthy
-23.316667,-45.966667,166,Unhealthy,8,Good,0,Good,18,Good,166,Unhealthy
26.7,85.91666670000001,163,Unhealthy,3,Good,114,Unhealthy for Sensitive Groups,1,Good,163,Unhealthy
47.266667,23.25,71,Moderate,1,Good,24,Good,3,Good,71,Moderate
33.8583333,-92.2938889,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
26.4633333,-80.1030556,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
30.7997222,-81.69,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
40.83,-85.1772222,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
42.58888889999999,-84.6516667,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
40.8063889,-74.11138890000001,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
30.658055600000004,-98.4402778,61,Moderate,1,Good,21,Good,6,Good,61,Moderate
56.934865,41.091504,30,Good,1,Good,30,Good,1,Good,24,Good
13.653298,100.259717,54,Moderate,1,Good,24,Good,0,Good,54,Moderate
17.983333,-102.233333,18,Good,0,Good,18,Good,0,Good,8,Good
2.385,103.021,88,Moderate,1,Good,42,Good,1,Good,88,Moderate
14.15,-16.0666667,129,Unhealthy for Sensitive Groups,1,Good,27,Good,2,Good,129,Unhealthy for Sensitive Groups
31.713056,73.97833299999999,184,Unhealthy,6,Good,40,Good,15,Good,184,Unhealthy
40.8636111,68.93472220000001,120,Unhealthy for Sensitive Groups,2,Good,12,Good,15,Good,120,Unhealthy for Sensitive Groups
29.191111,73.208611,198,Unhealthy,1,Good,80,Moderate,0,Good,198,Unhealthy
53.216667,7.8,34,Good,0,Good,34,Good,0,Good,14,Good
34.873113000000004,71.14697,131,Unhealthy for Sensitive Groups,1,Good,43,Good,0,Good,131,Unhealthy for Sensitive Groups
,,73,Moderate,2,Good,20,Good,6,Good,73,Moderate
10.441423,12.119313,78,Moderate,3,Good,24,Good,2,Good,78,Moderate
11.6765,10.1948,78,Moderate,3,Good,24,Good,2,Good,78,Moderate
56.423436,58.532761,36,Good,1,Good,28,Good,0,Good,36,Good
40.550535,-3.626052,61,Moderate,1,Good,17,Good,6,Good,61,Moderate
14.766666699999998,-88.7833333,73,Moderate,1,Good,5,Good,3,Good,73,Moderate
22.97,-82.3869444,74,Moderate,1,Good,26,Good,2,Good,74,Moderate
-3.5166667,33.5166667,36,Good,0,Good,15,Good,0,Good,36,Good
52.216667,9.55,37,Good,1,Good,37,Good,1,Good,24,Good
52.6,11.85,39,Good,0,Good,39,Good,1,Good,22,Good
47.633333,26.25,67,Moderate,1,Good,43,Good,0,Good,67,Moderate
41.1147222,-74.15,50,Good,1,Good,44,Good,3,Good,50,Good
30.133333,75.8,500,Hazardous,1,Good,47,Good,0,Good,452,Hazardous
31.768055600000004,-81.28111109999999,41,Good,1,Good,41,Good,3,Good,41,Good
41.1008333,-88.5275,41,Good,1,Good,41,Good,3,Good,41,Good
41.67,-90.9308333,41,Good,1,Good,41,Good,3,Good,41,Good
36.4408333,-76.6119444,41,Good,1,Good,41,Good,3,Good,41,Good
40.2425,-82.8591667,41,Good,1,Good,41,Good,3,Good,41,Good
40.8625,-76.79472220000001,41,Good,1,Good,41,Good,3,Good,41,Good
34.516667,135.433333,43,Good,1,Good,39,Good,3,Good,43,Good
40.221944,140.369444,35,Good,1,Good,35,Good,0,Good,11,Good
39.283333,140.816667,35,Good,1,Good,35,Good,0,Good,11,Good
32.2,130.183333,35,Good,1,Good,35,Good,0,Good,11,Good
35.316666999999995,135.316667,35,Good,1,Good,35,Good,0,Good,11,Good
34.35,131.633333,35,Good,1,Good,35,Good,0,Good,11,Good
50.579715,16.787876999999998,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
51.899198,19.031229,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
51.321799,23.320284,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
51.861476,15.989369,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
50.006105,20.95527,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
51.790555,21.439088,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
50.579539,18.082944,61,Moderate,1,Good,27,Good,2,Good,61,Moderate
52.007364,5.965358,43,Good,1,Good,24,Good,6,Good,43,Good
51.537721000000005,4.492456,43,Good,1,Good,24,Good,6,Good,43,Good
20.5819444,-75.2413889,103,Unhealthy for Sensitive Groups,1,Good,24,Good,2,Good,103,Unhealthy for Sensitive Groups
,,51,Moderate,1,Good,12,Good,3,Good,51,Moderate
,,64,Moderate,2,Good,15,Good,2,Good,64,Moderate
45.1,7.766667,55,Moderate,1,Good,32,Good,3,Good,55,Moderate
-1.266667,-48.183333000000005,54,Moderate,1,Good,11,Good,2,Good,54,Moderate
-10.916667,-69.416667,35,Good,0,Good,21,Good,0,Good,35,Good
-9.283333,-36.483333,35,Good,0,Good,21,Good,0,Good,35,Good
1.283333,-50.25,35,Good,0,Good,21,Good,0,Good,35,Good
-5.762778,-59.266667000000005,35,Good,0,Good,21,Good,0,Good,35,Good
-12.416667,-38.466667,35,Good,0,Good,21,Good,0,Good,35,Good
-3.366667,-41.0,35,Good,0,Good,21,Good,0,Good,35,Good
-20.6,-40.65,35,Good,0,Good,21,Good,0,Good,35,Good
-18.583333,-56.683333,35,Good,0,Good,21,Good,0,Good,35,Good
-1.35,-45.8,35,Good,0,Good,21,Good,0,Good,35,Good
-15.916667000000002,-56.0,35,Good,0,Good,21,Good,0,Good,35,Good
-18.183333,-41.383333,35,Good,0,Good,21,Good,0,Good,35,Good
-1.183333,-50.466667,35,Good,0,Good,21,Good,0,Good,35,Good
-6.966667,-37.683333000000005,35,Good,0,Good,21,Good,0,Good,35,Good
-24.95,-48.916667,35,Good,0,Good,21,Good,0,Good,35,Good
-5.5,-41.333333,35,Good,0,Good,21,Good,0,Good,35,Good
-22.066667,-41.566667,35,Good,0,Good,21,Good,0,Good,35,Good
-5.466667,-35.366667,35,Good,0,Good,21,Good,0,Good,35,Good
-28.083333000000003,-53.1,35,Good,0,Good,21,Good,0,Good,35,Good
3.15,-61.13333299999999,35,Good,0,Good,21,Good,0,Good,35,Good
-26.166667,-49.233333,35,Good,0,Good,21,Good,0,Good,35,Good
-20.9,-48.85,35,Good,0,Good,21,Good,0,Good,35,Good
-16.9,-48.133333,35,Good,0,Good,21,Good,0,Good,35,Good
-8.166667,-38.366667,35,Good,0,Good,21,Good,0,Good,35,Good
-12.383333,-38.416667,31,Good,1,Good,23,Good,0,Good,31,Good
-19.683333,-55.183333,31,Good,1,Good,23,Good,0,Good,31,Good
-20.683333,-44.816667,31,Good,1,Good,23,Good,0,Good,31,Good
-1.0,-47.5,31,Good,1,Good,23,Good,0,Good,31,Good
-23.385878,-49.801236,31,Good,1,Good,23,Good,0,Good,31,Good
-27.166667,-48.75,31,Good,1,Good,23,Good,0,Good,31,Good
-6.55,-48.666667,31,Good,1,Good,23,Good,0,Good,31,Good
16.983333,73.3,74,Moderate,1,Good,23,Good,2,Good,74,Moderate
20.633333,86.333333,74,Moderate,1,Good,23,Good,2,Good,74,Moderate
39.5766667,-75.68388890000001,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
33.6202778,-84.2705556,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
42.0841667,-88.0130556,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
38.35805560000001,-75.6763889,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
41.923055600000005,-74.05333329999999,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
35.5825,-77.29722220000001,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
36.21805560000001,-85.52083329999999,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
32.4152778,-94.8097222,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
38.4430556,-81.9058333,56,Moderate,1,Good,28,Good,5,Good,56,Moderate
6.6,2.9,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
8.416667,3.366667,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
5.474797,5.94782,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
5.882344,5.943630000000001,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
5.158493,7.47807,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
6.5082,7.6701,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
7.196195,5.586806,63,Moderate,2,Good,31,Good,0,Good,63,Moderate
43.711111,20.737778,59,Moderate,1,Good,56,Moderate,0,Good,59,Moderate
44.870833000000005,20.640278,59,Moderate,1,Good,56,Moderate,0,Good,59,Moderate
17.531389,78.265,189,Unhealthy,5,Good,22,Good,12,Good,189,Unhealthy
52.0795,81.5104,45,Good,1,Good,45,Good,0,Good,20,Good
61.017192,42.087302,45,Good,1,Good,45,Good,0,Good,20,Good
53.915,33.622778000000004,45,Good,1,Good,45,Good,0,Good,20,Good
56.38333299999999,106.15,45,Good,1,Good,45,Good,0,Good,20,Good
46.1377,39.7832,45,Good,1,Good,45,Good,0,Good,20,Good
56.741944,93.572222,45,Good,1,Good,45,Good,0,Good,20,Good
59.566667,30.133333,45,Good,1,Good,45,Good,0,Good,20,Good
55.487387,37.721038,45,Good,1,Good,45,Good,0,Good,20,Good
51.713238,54.801463,45,Good,1,Good,45,Good,0,Good,20,Good
56.040207,40.487304,45,Good,1,Good,45,Good,0,Good,20,Good
50.4107,42.2085,45,Good,1,Good,45,Good,0,Good,20,Good
59.719897,42.447711,45,Good,1,Good,45,Good,0,Good,20,Good
57.683333,38.916667,45,Good,1,Good,45,Good,0,Good,20,Good
42.2,24.3333333,59,Moderate,1,Good,47,Good,0,Good,59,Moderate
2.483333,102.016667,162,Unhealthy,5,Good,12,Good,23,Good,162,Unhealthy
3.2856,101.519,162,Unhealthy,5,Good,12,Good,23,Good,162,Unhealthy
10.933333,108.1,75,Moderate,1,Good,27,Good,1,Good,75,Moderate
13.46804,101.095322,129,Unhealthy for Sensitive Groups,3,Good,3,Good,13,Good,129,Unhealthy for Sensitive Groups
-10.266667,-40.2,13,Good,0,Good,10,Good,1,Good,13,Good
30.6038889,-83.0980556,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
39.6794444,-100.2930556,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
30.2222222,-92.6569444,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
39.6463889,-79.1827778,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
44.3327778,-85.2980556,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
31.1938889,-90.3777778,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
38.7191667,-90.2602778,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
48.36555560000001,-115.3436111,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
36.0119444,-80.8805556,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
36.1811111,-96.5694444,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
34.2402778,-81.1555556,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
33.5797222,-95.4661111,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
45.5075,-89.0719444,56,Moderate,2,Good,26,Good,7,Good,56,Moderate
43.516667,13.233332999999998,57,Moderate,1,Good,39,Good,4,Good,57,Moderate
16.280528,101.954222,34,Good,1,Good,22,Good,0,Good,34,Good
,,77,Moderate,1,Good,47,Good,0,Good,77,Moderate
50.8,-1.133333,51,Moderate,1,Good,24,Good,7,Good,51,Moderate
38.8113889,-90.8527778,70,Moderate,1,Good,27,Good,7,Good,70,Moderate
-36.121792,146.888092,25,Good,0,Good,25,Good,0,Good,11,Good
51.266667,7.183333,29,Good,0,Good,26,Good,2,Good,29,Good
28.676249,115.318927,202,Very Unhealthy,4,Good,202,Very Unhealthy,5,Good,132,Unhealthy for Sensitive Groups
27.323056,119.670833,202,Very Unhealthy,4,Good,202,Very Unhealthy,5,Good,132,Unhealthy for Sensitive Groups
34.33778,108.70261,202,Very Unhealthy,4,Good,202,Very Unhealthy,5,Good,132,Unhealthy for Sensitive Groups
20.649052,109.822758,202,Very Unhealthy,4,Good,202,Very Unhealthy,5,Good,132,Unhealthy for Sensitive Groups
33.533333,133.75,45,Good,1,Good,45,Good,0,Good,24,Good
35.05,136.01666699999998,45,Good,1,Good,45,Good,0,Good,24,Good
-23.126829,150.74406399999998,23,Good,0,Good,23,Good,3,Good,11,Good
40.781944,118.386111,137,Unhealthy for Sensitive Groups,2,Good,137,Unhealthy for Sensitive Groups,1,Good,109,Unhealthy for Sensitive Groups
28.291389,113.853611,137,Unhealthy for Sensitive Groups,2,Good,137,Unhealthy for Sensitive Groups,1,Good,109,Unhealthy for Sensitive Groups
36.779964,110.639562,137,Unhealthy for Sensitive Groups,2,Good,137,Unhealthy for Sensitive Groups,1,Good,109,Unhealthy for Sensitive Groups
24.625938,112.032282,137,Unhealthy for Sensitive Groups,2,Good,137,Unhealthy for Sensitive Groups,1,Good,109,Unhealthy for Sensitive Groups
52.373889,59.898611,28,Good,1,Good,28,Good,1,Good,19,Good
46.651848,142.370973,28,Good,1,Good,28,Good,1,Good,19,Good
55.84376,48.517837,28,Good,1,Good,28,Good,1,Good,19,Good
46.083333,125.983333,89,Moderate,2,Good,89,Moderate,2,Good,86,Moderate
41.416667,94.983333,89,Moderate,2,Good,89,Moderate,2,Good,86,Moderate
34.670544,109.43233899999998,89,Moderate,2,Good,89,Moderate,2,Good,86,Moderate
23.996947,114.185696,89,Moderate,2,Good,89,Moderate,2,Good,86,Moderate
13.0666667,-3.0666667000000003,44,Good,1,Good,11,Good,2,Good,44,Good
6.579742,-8.410905999999999,82,Moderate,3,Good,4,Good,1,Good,82,Moderate
54.676172,35.938603,35,Good,1,Good,33,Good,0,Good,35,Good
52.907434,38.110215,35,Good,1,Good,33,Good,0,Good,35,Good
